Order ID,Customer ID,Product ID,Sales,Profit,Quantity,Discount,date_key
US-2016-163881,SP-20860,FUR-CH-10001394,1684.752,210.594,6,0.2,20161124
US-2016-163881,SP-20860,TEC-AC-10000420,559.92,190.3728,8,0.0,20161124
US-2016-144547,MS-17770,TEC-AC-10004901,279.944,48.9902,7,0.2,20161110
US-2014-112200,TC-21475,OFF-BI-10002571,9.98,-16.467,5,0.8,20141122
CA-2017-110212,SJ-20125,TEC-AC-10002331,48.9,18.093,5,0.0,20170501
CA-2017-134285,DS-13180,OFF-FA-10000611,3.552,1.2432,3,0.2,20171207
CA-2017-134285,DS-13180,OFF-PA-10000304,15.552,5.4432,3,0.2,20171207
CA-2017-102267,SC-20800,OFF-FA-10000611,2.368,0.8288,2,0.2,20171130
CA-2017-157980,SH-20395,TEC-AC-10002567,127.984,25.5968,2,0.2,20171207
CA-2015-121097,SF-20965,OFF-PA-10001937,10.368,3.6288,2,0.2,20150103
CA-2015-151043,MG-17680,TEC-AC-10001090,47.984,-1.1996,2,0.2,20151114
US-2015-119312,CS-12400,OFF-ST-10000943,270.34,75.6952,14,0.0,20151002
CA-2015-167010,VT-21700,OFF-AP-10004036,98.112,18.396,7,0.2,20150405
CA-2015-167010,VT-21700,OFF-ST-10003816,563.808,21.1428,4,0.2,20150405
CA-2015-167010,VT-21700,OFF-BI-10002072,10.428,-6.952,4,0.7,20150405
CA-2015-167010,VT-21700,FUR-FU-10001468,547.136,-68.392,4,0.2,20150405
CA-2015-167010,VT-21700,TEC-PH-10000347,14.85,-3.2175,5,0.4,20150405
CA-2015-167010,VT-21700,TEC-PH-10002844,41.988,-9.7972,2,0.4,20150405
CA-2015-167010,VT-21700,FUR-FU-10001037,7.584,2.37,1,0.2,20150405
CA-2015-167010,VT-21700,FUR-BO-10004218,352.45,-211.47,5,0.5,20150405
CA-2017-126788,AB-10105,TEC-PH-10001619,470.376,52.9173,3,0.2,20170605
CA-2017-148068,MM-18280,OFF-PA-10001639,19.44,9.3312,3,0.0,20170918
CA-2017-148068,MM-18280,FUR-FU-10002268,9.82,3.2406,2,0.0,20170918
US-2017-142573,ML-17410,FUR-TA-10001932,801.6,-448.896,5,0.5,20170718
US-2017-142573,ML-17410,FUR-CH-10004218,161.568,10.098,2,0.2,20170718
US-2017-142573,ML-17410,OFF-PA-10000246,16.096,5.2312,2,0.2,20170718
US-2017-142573,ML-17410,OFF-BI-10003350,7.656,-6.1248,4,0.7,20170718
US-2017-142573,ML-17410,FUR-CH-10000513,311.976,-42.8967,3,0.2,20170718
US-2015-148817,KD-16495,OFF-ST-10001321,61.68,16.6536,4,0.0,20151201
US-2015-148817,KD-16495,OFF-BI-10004233,63.96,30.7008,4,0.0,20151201
CA-2016-110044,RF-19735,TEC-PH-10001299,359.976,35.9976,3,0.2,20160628
CA-2017-146920,SC-20305,OFF-PA-10002479,25.344,7.92,6,0.2,20170828
CA-2017-146920,SC-20305,OFF-PA-10001461,26.72,9.352,5,0.2,20170828
CA-2014-103940,BN-11515,OFF-ST-10004963,30.28,1.2112,2,0.0,20140917
CA-2014-103940,BN-11515,OFF-ST-10000943,57.93,16.2204,3,0.0,20140917
CA-2014-103940,BN-11515,FUR-FU-10004671,35.34,13.4292,2,0.0,20140917
CA-2014-103940,BN-11515,OFF-BI-10002735,137.24,46.3185,5,0.2,20140917
CA-2016-162082,JS-15880,FUR-BO-10004409,241.332,-14.196,5,0.32,20160314
CA-2016-162082,JS-15880,OFF-PA-10001934,5.184,1.8792,1,0.2,20160314
CA-2016-162082,JS-15880,OFF-AR-10001044,145.544,16.3737,7,0.2,20160314
CA-2016-132094,VG-21805,OFF-AR-10004165,5.472,1.6416,3,0.2,20160826
CA-2016-132094,VG-21805,TEC-AC-10001109,47.984,13.1956,2,0.2,20160826
CA-2017-123001,AW-10840,OFF-AR-10001919,9.4,2.726,5,0.0,20170902
CA-2017-123001,AW-10840,OFF-LA-10004544,74.0,37.0,5,0.0,20170902
CA-2017-123001,AW-10840,TEC-PH-10003484,201.584,12.599,2,0.2,20170902
CA-2015-118955,LS-17230,OFF-EN-10001028,28.752,9.3444,3,0.2,20150616
CA-2015-118955,LS-17230,OFF-PA-10004156,27.216,9.8658,3,0.2,20150616
CA-2015-118955,LS-17230,FUR-CH-10001708,197.372,-25.3764,2,0.3,20150616
US-2016-143448,MH-17455,FUR-CH-10003379,1424.9,356.225,5,0.0,20161210
CA-2017-117863,TS-21340,FUR-FU-10002456,14.56,6.2608,2,0.0,20170518
CA-2017-117863,TS-21340,OFF-BI-10000605,3.048,1.0287,1,0.2,20170518
CA-2017-160458,EH-13945,OFF-PA-10001166,25.92,9.072,5,0.2,20170527
US-2016-142685,MG-17695,OFF-SU-10000157,835.17,16.7034,7,0.0,20160623
CA-2016-133144,DO-13435,OFF-PA-10004971,17.34,8.4966,3,0.0,20160516
CA-2017-167871,AF-10870,OFF-PA-10001977,44.384,15.5344,1,0.2,20171118
CA-2017-167871,AF-10870,OFF-SU-10001225,2.944,-0.6624,1,0.2,20171118
CA-2016-119963,SN-20710,OFF-AR-10003514,6.368,1.0348,2,0.2,20161118
CA-2016-119963,SN-20710,OFF-LA-10003510,48.848,15.8756,2,0.2,20161118
CA-2016-119963,SN-20710,OFF-PA-10001970,19.648,6.6312,2,0.2,20161118
CA-2016-119963,SN-20710,FUR-CH-10003817,255.108,-18.222,6,0.3,20161118
CA-2014-121167,MO-17500,OFF-BI-10003676,17.248,6.0368,2,0.2,20141128
US-2016-151862,ON-18715,TEC-PH-10003535,159.984,13.9986,2,0.2,20160301
CA-2017-152961,SC-20095,OFF-PA-10004675,12.7,5.842,2,0.0,20170115
CA-2014-133228,MS-17710,FUR-FU-10004020,5.47,2.3521,1,0.0,20140404
CA-2014-133228,MS-17710,OFF-AR-10001955,79.36,23.808,4,0.0,20140404
CA-2016-114951,DN-13690,FUR-FU-10002364,22.14,6.4206,3,0.0,20160626
CA-2016-156573,RB-19360,OFF-BI-10002414,11.277,-8.6457,3,0.7,20160529
CA-2016-156573,RB-19360,OFF-AR-10003732,4.448,0.3336,2,0.2,20160529
CA-2016-156573,RB-19360,FUR-FU-10001085,44.76,14.547,3,0.2,20160529
CA-2015-113901,NH-18610,OFF-BI-10001249,38.28,17.6088,6,0.0,20151019
CA-2015-113901,NH-18610,TEC-PH-10002564,149.95,44.985,5,0.0,20151019
CA-2017-134838,ED-13885,OFF-AR-10000634,12.84,3.4668,3,0.0,20170219
CA-2017-134838,ED-13885,FUR-FU-10004018,44.67,12.0609,3,0.0,20170219
CA-2016-120257,PW-19240,OFF-AR-10003481,7.872,0.8856,3,0.2,20160922
CA-2014-164910,DM-13345,OFF-AR-10003651,7.872,0.8856,3,0.2,20141112
CA-2016-149902,DW-13540,OFF-AR-10002956,88.04,22.8904,4,0.0,20160401
CA-2016-146010,EH-14125,OFF-BI-10003638,40.635,-32.508,7,0.7,20160520
US-2015-163685,KE-16420,OFF-BI-10001890,5.728,-9.1648,8,0.8,20150601
US-2015-163685,KE-16420,OFF-PA-10002606,42.24,13.2,10,0.2,20150601
CA-2014-135090,SP-20920,OFF-PA-10002245,53.82,24.219,9,0.0,20141122
CA-2015-132374,PS-19045,OFF-AR-10001615,79.36,20.6336,4,0.0,20150222
CA-2016-167556,JM-15250,OFF-PA-10000466,13.48,6.74,2,0.0,20160329
CA-2016-167556,JM-15250,OFF-BI-10003708,29.8,9.3125,5,0.2,20160329
CA-2016-167556,JM-15250,FUR-FU-10004848,414.0,124.2,8,0.0,20160329
CA-2016-167556,JM-15250,OFF-BI-10000320,41.328,14.9814,7,0.2,20160329
US-2016-116400,EB-13930,FUR-FU-10003731,39.92,11.1776,4,0.0,20161022
CA-2017-101308,FG-14260,OFF-FA-10002780,8.94,4.1124,3,0.0,20171002
CA-2017-101308,FG-14260,TEC-PH-10003800,84.784,-20.1362,2,0.2,20171002
CA-2014-114517,TH-21235,FUR-TA-10001676,53.316,-19.5492,2,0.4,20141223
CA-2014-114517,TH-21235,OFF-AP-10002350,56.52,15.8256,3,0.0,20141223
CA-2017-119564,PL-18925,FUR-FU-10003096,22.77,9.7911,3,0.0,20171215
CA-2016-135265,CC-12370,FUR-CH-10003061,287.968,-3.5996,4,0.2,20160707
CA-2016-135265,CC-12370,TEC-CO-10003763,2799.96,944.9865,5,0.2,20160707
CA-2016-135265,CC-12370,OFF-PA-10002923,48.94,24.47,1,0.0,20160707
CA-2016-108735,JM-15535,FUR-BO-10003441,257.499,24.2352,3,0.15,20160417
CA-2017-112333,KF-16285,OFF-ST-10001780,2591.56,621.9744,4,0.0,20170408
CA-2017-112333,KF-16285,OFF-AP-10001962,41.95,10.4875,5,0.0,20170408
US-2016-159415,CS-12175,FUR-FU-10003798,79.12,13.846,5,0.2,20160417
CA-2014-122588,AR-10540,FUR-FU-10001095,52.96,20.1248,2,0.0,20141125
CA-2014-137589,MS-17770,OFF-SU-10000157,286.344,-64.4274,3,0.2,20141103
CA-2015-161998,DB-13120,FUR-FU-10001095,63.552,14.2992,3,0.2,20150501
CA-2015-161998,DB-13120,OFF-SU-10004261,41.376,4.6548,3,0.2,20150501
CA-2015-161998,DB-13120,OFF-AR-10004022,172.704,10.794,6,0.2,20150501
CA-2015-105627,DK-12895,FUR-BO-10002916,512.94,97.4586,3,0.0,20150308
CA-2015-105627,DK-12895,FUR-CH-10002084,860.93,189.4046,7,0.0,20150308
CA-2015-105627,DK-12895,TEC-PH-10003012,769.95,223.2855,5,0.0,20150308
CA-2015-105627,DK-12895,OFF-AR-10002704,14.98,4.494,1,0.0,20150308
CA-2015-105627,DK-12895,FUR-FU-10000308,373.08,82.0776,6,0.0,20150308
US-2015-149629,MP-17965,FUR-BO-10004709,231.92,5.798,5,0.2,20150717
CA-2014-116834,Dp-13240,FUR-FU-10001196,63.47,19.041,11,0.0,20141011
CA-2014-116834,Dp-13240,TEC-AC-10002942,345.0,58.65,5,0.0,20141011
CA-2016-145730,CC-12220,FUR-TA-10004915,637.896,-127.5792,3,0.3,20160303
CA-2016-145730,CC-12220,TEC-MA-10001016,287.91,33.5895,3,0.4,20160303
CA-2016-145730,CC-12220,OFF-EN-10000483,36.6,11.895,3,0.2,20160303
US-2015-168732,KM-16660,OFF-AR-10003087,1.78,0.4984,1,0.0,20151210
US-2015-168732,KM-16660,OFF-PA-10000520,25.92,12.4416,4,0.0,20151210
US-2015-168732,KM-16660,TEC-AC-10001553,101.94,21.4074,6,0.0,20151210
CA-2015-107468,MK-17905,OFF-AR-10000634,6.848,0.5992,2,0.2,20151218
CA-2017-144463,SC-20725,FUR-FU-10001215,474.43,199.2606,11,0.0,20170101
CA-2017-100811,CC-12475,OFF-PA-10001204,8.448,2.64,2,0.2,20171121
CA-2017-100811,CC-12475,OFF-ST-10002444,39.296,3.9296,4,0.2,20171121
CA-2015-153612,BT-11305,OFF-AR-10000203,17.12,4.9648,4,0.0,20151222
CA-2015-165624,FH-14350,OFF-AP-10000828,542.94,152.0232,3,0.0,20150823
CA-2015-165624,FH-14350,OFF-LA-10003190,8.64,4.2336,3,0.0,20150823
CA-2015-165624,FH-14350,OFF-PA-10002319,193.8,94.962,5,0.0,20150823
CA-2015-165624,FH-14350,OFF-PA-10003893,21.4,9.63,5,0.0,20150823
CA-2015-165624,FH-14350,OFF-PA-10002499,97.88,48.94,2,0.0,20150823
CA-2015-165624,FH-14350,TEC-AC-10004568,251.91,47.8629,9,0.0,20150823
CA-2015-165624,FH-14350,OFF-AP-10001492,25.86,6.7236,3,0.0,20150823
CA-2014-154963,AA-10645,FUR-CH-10004698,170.058,-4.8588,3,0.3,20140622
CA-2014-154963,AA-10645,TEC-PH-10004093,82.782,-15.1767,3,0.4,20140622
CA-2014-154963,AA-10645,FUR-CH-10000454,853.93,0.0,5,0.3,20140622
CA-2017-130764,JO-15145,FUR-BO-10003034,556.665,6.549,5,0.15,20171027
CA-2017-130764,JO-15145,TEC-PH-10003215,95.84,34.742,4,0.2,20171027
CA-2017-139311,SF-20965,OFF-PA-10001776,29.664,10.0116,4,0.2,20170811
CA-2017-139311,SF-20965,OFF-AR-10004582,9.184,2.87,7,0.2,20170811
CA-2017-139311,SF-20965,TEC-PH-10001557,153.584,13.4386,2,0.2,20170811
CA-2017-139311,SF-20965,OFF-BI-10004209,12.864,-22.512,8,0.8,20170811
CA-2017-124296,CS-12355,TEC-MA-10003183,479.97,239.985,3,0.0,20171224
CA-2017-124296,CS-12355,FUR-CH-10002439,232.88,60.5488,4,0.0,20171224
CA-2016-169957,SN-20710,OFF-AP-10000576,236.88,66.3264,6,0.0,20160926
CA-2016-169957,SN-20710,OFF-PA-10004040,29.9,14.651,5,0.0,20160926
CA-2016-169957,SN-20710,TEC-AC-10003063,100.0,21.0,4,0.0,20160926
US-2016-108777,JM-15655,OFF-BI-10003982,18.693,-14.3313,3,0.7,20161212
US-2016-108777,JM-15655,TEC-AC-10002567,383.952,76.7904,6,0.2,20161212
CA-2015-148859,FH-14350,OFF-ST-10004950,24.816,1.551,2,0.2,20151228
CA-2014-110786,AJ-10795,FUR-FU-10000550,24.9,8.217,5,0.0,20141229
CA-2014-110786,AJ-10795,OFF-PA-10000528,21.12,9.504,4,0.0,20141229
CA-2014-110786,AJ-10795,TEC-MA-10003183,767.952,287.982,6,0.2,20141229
CA-2014-110786,AJ-10795,OFF-BI-10003305,14.352,4.6644,3,0.2,20141229
CA-2014-110786,AJ-10795,TEC-PH-10001425,191.976,19.1976,3,0.2,20141229
CA-2014-110786,AJ-10795,OFF-LA-10001474,274.77,126.3942,9,0.0,20141229
CA-2014-110786,AJ-10795,FUR-FU-10000672,70.56,23.9904,6,0.0,20141229
CA-2015-137750,JF-15565,FUR-FU-10001979,204.85,57.358,5,0.0,20150625
CA-2015-136378,CS-11845,OFF-BI-10003707,9.156,-13.734,3,0.8,20150402
CA-2017-100356,SP-20920,OFF-AP-10002191,23.992,-62.3792,2,0.8,20171021
US-2015-166520,KE-16420,OFF-PA-10000501,80.88,39.6312,3,0.0,20150716
US-2015-166520,KE-16420,TEC-AC-10001990,599.9,191.968,10,0.0,20150716
CA-2017-136350,GA-14515,FUR-FU-10003601,276.69,49.8042,3,0.0,20170624
CA-2017-136350,GA-14515,FUR-CH-10001891,172.764,32.6332,2,0.1,20170624
CA-2014-122931,SM-20950,OFF-AR-10003469,4.224,1.4784,3,0.2,20140929
CA-2014-122931,SM-20950,FUR-TA-10004175,409.272,-81.8544,2,0.4,20140929
CA-2014-122931,SM-20950,OFF-LA-10002945,55.44,18.018,11,0.2,20140929
CA-2014-122931,SM-20950,OFF-PA-10000533,20.928,6.8016,4,0.2,20140929
CA-2014-122931,SM-20950,OFF-ST-10004459,1801.632,-337.806,6,0.2,20140929
CA-2014-122931,SM-20950,FUR-TA-10004147,67.176,-20.1528,1,0.4,20140929
CA-2014-163034,DK-12985,OFF-ST-10000046,646.2,-8.0775,5,0.2,20141124
CA-2015-124058,LC-16885,TEC-PH-10004774,72.744,-15.4581,7,0.2,20151120
CA-2015-124058,LC-16885,FUR-CH-10000595,572.16,35.76,3,0.2,20151120
CA-2016-129196,XP-21865,TEC-AC-10002473,68.112,17.8794,3,0.2,20161101
US-2015-138716,CS-11845,OFF-BI-10001628,25.032,7.8225,3,0.2,20150917
US-2016-122182,BD-11770,TEC-AC-10002800,39.992,7.4985,1,0.2,20160310
US-2014-130358,DL-13330,OFF-AR-10002766,20.016,1.7514,9,0.2,20140623
US-2014-130358,DL-13330,OFF-SU-10002522,3.104,0.3492,1,0.2,20140623
CA-2014-102673,KH-16630,OFF-FA-10003021,7.52,1.41,5,0.2,20141101
CA-2014-102673,KH-16630,OFF-AR-10000634,10.272,0.8988,3,0.2,20141101
CA-2014-102673,KH-16630,OFF-LA-10001771,47.808,15.5376,12,0.2,20141101
CA-2014-102673,KH-16630,TEC-PH-10004434,978.84,110.1195,9,0.2,20141101
CA-2016-145303,TP-21415,OFF-BI-10000050,13.14,-21.681,9,0.8,20160828
CA-2016-145303,TP-21415,OFF-BI-10002414,10.024,-16.5396,4,0.8,20160828
CA-2016-145303,TP-21415,FUR-BO-10003159,156.3728,-52.8908,2,0.32,20160828
CA-2015-156104,NP-18685,TEC-CO-10002095,999.98,449.991,2,0.0,20151206
US-2015-164308,SC-20680,TEC-PH-10004120,821.94,213.7044,6,0.0,20150924
CA-2017-108112,DK-12895,FUR-FU-10003553,220.064,55.016,4,0.2,20171115
CA-2017-108112,DK-12895,FUR-FU-10001488,339.136,0.0,4,0.2,20171115
CA-2015-100685,SM-20950,OFF-BI-10003094,7.04,3.3088,2,0.0,20151219
CA-2015-100685,SM-20950,OFF-FA-10003472,5.04,0.2016,4,0.0,20151219
CA-2015-100685,SM-20950,OFF-PA-10001289,116.28,56.9772,3,0.0,20151219
CA-2015-165414,LS-17245,TEC-PH-10002293,47.976,4.7976,3,0.2,20151221
CA-2016-140417,KE-16420,OFF-PA-10000380,60.048,22.518,9,0.2,20160925
CA-2016-140417,KE-16420,OFF-BI-10004828,5.022,-3.5154,1,0.7,20160925
US-2017-151316,MC-17635,OFF-BI-10004632,182.994,-320.2395,3,0.8,20170624
US-2017-151316,MC-17635,OFF-PA-10000327,10.272,3.21,3,0.2,20170624
CA-2017-163692,Dp-13240,OFF-BI-10003291,7.857,-6.0237,3,0.7,20170907
CA-2016-111913,LC-16930,TEC-PH-10002275,302.384,30.2384,2,0.2,20160804
CA-2016-111913,LC-16930,OFF-BI-10003291,20.952,7.0713,3,0.2,20160804
CA-2016-111913,LC-16930,OFF-BI-10000343,11.784,3.9771,3,0.2,20160804
US-2014-156559,LH-16900,FUR-BO-10000711,638.82,172.4814,9,0.0,20140819
CA-2016-161473,TB-21175,OFF-LA-10001297,20.7,9.936,2,0.0,20160401
CA-2016-161473,TB-21175,OFF-SU-10001574,10.95,3.285,3,0.0,20160401
CA-2016-161473,TB-21175,OFF-BI-10003305,14.352,4.6644,3,0.2,20160401
CA-2017-166576,JM-15865,OFF-ST-10002574,221.024,-55.256,2,0.2,20170516
CA-2015-102491,KW-16435,TEC-MA-10000864,3080.0,1416.8,7,0.0,20150824
CA-2015-102491,KW-16435,TEC-AC-10003289,79.96,18.3908,4,0.0,20150824
CA-2015-102491,KW-16435,TEC-PH-10001619,587.97,170.5113,3,0.0,20150824
CA-2014-116904,SC-20095,OFF-PA-10004888,32.4,15.552,5,0.0,20140923
CA-2014-116904,SC-20095,OFF-ST-10000736,404.9,16.196,5,0.0,20140923
CA-2014-116904,SC-20095,OFF-BI-10001120,9449.95,4630.4755,5,0.0,20140923
CA-2014-116904,SC-20095,OFF-BI-10000301,12.94,6.47,2,0.0,20140923
US-2017-102288,ZC-21910,OFF-AP-10004655,2.264,-5.2072,1,0.8,20170619
US-2017-102288,ZC-21910,OFF-AP-10002906,0.444,-1.11,1,0.8,20170619
US-2017-102288,ZC-21910,OFF-PA-10000740,146.176,47.5072,8,0.2,20170619
CA-2017-137456,RB-19465,FUR-FU-10001940,15.92,7.0048,2,0.0,20171221
US-2017-155999,JK-15370,TEC-PH-10000439,159.96,17.9955,5,0.2,20170807
US-2017-155999,JK-15370,OFF-BI-10000404,13.76,4.644,2,0.2,20170807
US-2016-148334,DD-13570,OFF-BI-10003676,4.312,-6.8992,2,0.8,20160822
CA-2015-105599,MC-17275,OFF-ST-10002486,13.96,0.2792,2,0.0,20150907
CA-2015-105599,MC-17275,FUR-TA-10003837,27.414,-14.1639,3,0.4,20150907
CA-2015-153717,DL-13495,TEC-PH-10002923,73.98,19.9746,2,0.0,20151225
CA-2015-153717,DL-13495,FUR-BO-10004360,160.98,20.9274,1,0.0,20151225
CA-2015-153717,DL-13495,OFF-PA-10002160,17.34,8.4966,3,0.0,20151225
CA-2015-153717,DL-13495,OFF-AR-10002375,3.28,0.9512,1,0.0,20151225
CA-2015-116687,NC-18625,OFF-LA-10000443,8.856,2.9889,3,0.2,20150502
CA-2015-116687,NC-18625,TEC-PH-10001750,158.376,13.8579,3,0.2,20150502
CA-2016-163573,AC-10450,OFF-BI-10004632,1219.96,381.2375,5,0.2,20161124
CA-2015-153416,TS-21340,OFF-BI-10002813,3.168,0.99,2,0.2,20151124
CA-2015-153416,TS-21340,OFF-PA-10002005,19.44,9.3312,3,0.0,20151124
CA-2015-153416,TS-21340,OFF-ST-10000060,454.86,54.5832,7,0.0,20151124
CA-2015-153416,TS-21340,OFF-BI-10002706,91.392,29.7024,8,0.2,20151124
CA-2017-117394,MM-17920,TEC-AC-10000199,19.04,-1.428,4,0.2,20170904
CA-2017-133823,LP-17080,OFF-PA-10002870,37.44,16.848,6,0.0,20170511
CA-2017-133823,LP-17080,OFF-LA-10004545,37.59,17.6673,3,0.0,20170511
CA-2017-133823,LP-17080,OFF-BI-10000962,26.032,9.4366,2,0.2,20170511
CA-2014-127523,BG-11695,OFF-AP-10004249,35.91,9.6957,3,0.0,20140511
CA-2017-123239,MG-18145,FUR-FU-10001602,91.032,-2.2758,3,0.2,20170727
CA-2017-156769,GZ-14470,OFF-AR-10003179,54.66,18.0378,6,0.0,20170506
CA-2014-127299,JL-15835,OFF-ST-10003722,67.344,7.5762,6,0.2,20140919
CA-2014-127299,JL-15835,TEC-MA-10001127,2624.985,-944.9946,3,0.5,20140919
CA-2015-121272,DO-13435,OFF-AP-10001947,73.28,21.2512,4,0.0,20150329
CA-2014-115336,AB-10600,OFF-BI-10001107,14.48,-23.892,5,0.8,20141118
CA-2015-111703,KB-16315,OFF-PA-10000349,11.952,4.0338,3,0.2,20150702
CA-2015-111703,KB-16315,OFF-PA-10003349,15.552,5.6376,3,0.2,20150702
CA-2014-128839,TT-21070,OFF-FA-10002280,45.0,21.6,9,0.0,20140908
CA-2014-128839,TT-21070,TEC-MA-10000029,209.97,90.2871,3,0.0,20140908
CA-2017-105914,PV-18985,OFF-BI-10002854,112.12,42.045,5,0.2,20171002
CA-2017-105914,PV-18985,OFF-ST-10003716,1575.14,204.7682,7,0.0,20171002
CA-2017-110926,DD-13570,OFF-FA-10000624,25.06,12.53,7,0.0,20171119
CA-2016-117226,KD-16495,OFF-BI-10004654,6.924,-10.386,6,0.8,20161230
CA-2017-127313,RA-19285,OFF-ST-10001228,37.392,2.337,3,0.2,20171201
CA-2017-127313,RA-19285,FUR-FU-10003798,79.12,13.846,5,0.2,20171201
CA-2016-136287,SS-20590,OFF-LA-10003148,18.9,8.694,3,0.0,20160613
US-2014-107699,JH-15820,OFF-BI-10001249,57.42,26.4132,9,0.0,20140519
CA-2017-112725,EH-14125,OFF-AR-10003759,12.74,5.733,7,0.0,20170130
CA-2017-112725,EH-14125,OFF-AR-10001227,8.82,2.3814,3,0.0,20170130
CA-2017-112725,EH-14125,FUR-CH-10000863,120.784,-13.5882,1,0.2,20170130
CA-2015-136196,TP-21415,FUR-FU-10004017,322.59,64.518,3,0.0,20151128
CA-2017-106068,RB-19330,OFF-BI-10000962,9.762,-15.1311,3,0.8,20171023
CA-2017-106068,RB-19330,OFF-ST-10004507,13.72,1.2005,1,0.2,20171023
CA-2017-106068,RB-19330,TEC-AC-10002942,55.2,-2.07,1,0.2,20171023
CA-2017-106068,RB-19330,OFF-ST-10002344,259.136,-58.3056,4,0.2,20171023
CA-2017-100160,CB-12025,OFF-LA-10002475,29.24,9.8685,5,0.2,20170907
CA-2017-100160,CB-12025,OFF-PA-10003072,15.552,5.4432,3,0.2,20170907
CA-2017-100160,CB-12025,OFF-EN-10001509,4.896,1.6524,3,0.2,20170907
CA-2016-139689,MP-17965,OFF-BI-10004781,38.088,-27.9312,4,0.7,20161229
CA-2016-139689,MP-17965,OFF-BI-10000145,2.808,-1.9656,3,0.7,20161229
CA-2015-101091,SW-20245,TEC-AC-10003280,47.984,0.5998,2,0.2,20151205
CA-2015-101091,SW-20245,OFF-BI-10001107,26.064,-19.9824,6,0.7,20151205
CA-2014-126907,SM-20950,OFF-PA-10000533,15.696,5.1012,3,0.2,20141101
US-2016-164588,AP-10915,OFF-AR-10003056,12.84,3.7236,3,0.0,20160416
CA-2017-115546,AH-10465,TEC-PH-10002834,539.97,134.9925,3,0.0,20170514
CA-2017-115546,AH-10465,OFF-ST-10002214,22.58,5.8708,2,0.0,20170514
CA-2015-163587,EP-13915,OFF-LA-10004484,16.52,7.5992,4,0.0,20150314
CA-2015-163587,EP-13915,OFF-BI-10003091,671.94,315.8118,3,0.0,20150314
US-2017-106131,TP-21565,TEC-AC-10003027,169.064,-14.7931,7,0.2,20170114
US-2017-106131,TP-21565,OFF-ST-10003638,168.624,14.7546,9,0.2,20170114
CA-2015-160213,AR-10825,OFF-PA-10003848,19.44,9.3312,3,0.0,20150308
CA-2014-157924,HA-14920,OFF-ST-10002352,31.92,8.2992,4,0.0,20141011
CA-2014-157924,HA-14920,FUR-CH-10000229,433.568,-65.0352,2,0.2,20141011
CA-2015-100216,HJ-14875,OFF-PA-10000788,31.104,10.8864,6,0.2,20150413
CA-2015-100216,HJ-14875,OFF-PA-10002968,54.816,17.8152,3,0.2,20150413
CA-2017-100601,JK-15370,OFF-ST-10002486,48.86,0.9772,7,0.0,20171116
CA-2016-152163,JF-15355,OFF-BI-10002215,14.2,6.532,2,0.0,20160701
CA-2016-152163,JF-15355,OFF-PA-10000788,12.96,6.2208,2,0.0,20160701
CA-2016-152163,JF-15355,OFF-BI-10003364,58.34,28.0032,2,0.0,20160701
CA-2015-154340,EK-13795,OFF-AR-10003582,56.3,15.764,2,0.0,20151129
CA-2014-128846,RS-19765,TEC-PH-10003273,629.95,163.787,5,0.0,20140407
CA-2014-128846,RS-19765,OFF-PA-10000100,122.97,60.2553,3,0.0,20140407
CA-2016-148593,BD-11320,OFF-PA-10001776,46.35,21.7845,5,0.0,20160616
US-2017-119039,BF-11170,OFF-BI-10004182,14.976,5.4288,9,0.2,20170306
CA-2017-128426,JK-15730,OFF-BI-10000756,4.24,-6.36,5,0.8,20171007
US-2017-136868,CR-12820,TEC-AC-10001539,319.96,115.1856,4,0.0,20171006
US-2017-136868,CR-12820,OFF-PA-10002377,17.04,7.668,3,0.0,20171006
US-2017-136868,CR-12820,OFF-ST-10000991,344.91,10.3473,3,0.0,20171006
CA-2016-143749,AG-10300,FUR-BO-10002853,81.94,20.485,1,0.0,20161205
CA-2016-111493,CM-12160,TEC-AC-10004510,98.16,9.816,6,0.0,20161021
CA-2017-112536,SG-20890,OFF-BI-10003712,6.874,-10.6547,7,0.8,20170518
CA-2017-112536,SG-20890,OFF-BI-10002571,1.996,-3.2934,1,0.8,20170518
CA-2017-112536,SG-20890,OFF-ST-10004835,8.928,0.6696,2,0.2,20170518
CA-2016-157714,CS-12175,OFF-PA-10004022,9.99,4.4955,1,0.0,20160926
CA-2017-166709,HL-15040,TEC-CO-10004722,10499.97,5039.9856,3,0.0,20171117
CA-2015-129392,DM-13015,OFF-PA-10004248,21.12,6.6,5,0.2,20150708
CA-2015-150875,HK-14890,FUR-TA-10000577,696.42,160.1766,2,0.0,20151116
CA-2015-150875,HK-14890,TEC-PH-10001254,304.776,22.8582,3,0.2,20151116
CA-2015-154200,BG-11740,OFF-AR-10001044,51.98,15.0742,2,0.0,20150618
CA-2016-124233,CK-12595,FUR-FU-10002597,24.7,10.374,5,0.0,20160408
US-2015-134271,RF-19735,OFF-LA-10004093,21.93,10.3071,3,0.0,20150418
US-2016-161683,CJ-12010,OFF-AP-10000179,394.816,93.7688,4,0.2,20161203
US-2016-161683,CJ-12010,OFF-BI-10001072,18.192,-14.5536,4,0.7,20161203
CA-2015-143105,MA-17560,OFF-LA-10004093,7.31,3.4357,1,0.0,20151210
CA-2015-143105,MA-17560,TEC-CO-10002095,799.984,249.995,2,0.2,20151210
CA-2015-143105,MA-17560,OFF-PA-10002713,41.28,18.9888,6,0.0,20151210
